iso,GCAM_region_ID,year,scenario,temp_change,gdp
uga,2,2020,SSP1,2C,28025.85282
uga,2,2020,SSP1,3C,28749.40067
uga,2,2020,SSP1,4C,29851.48627
ukr,14,2020,SSP1,1C,101192.262
ukr,14,2020,SSP1,2C,101192.262
ukr,14,2020,SSP1,3C,101192.262
ukr,14,2020,SSP1,4C,101192.262
ury,26,2020,SSP1,1C,28967.39031
ury,26,2020,SSP1,2C,28967.39031
ury,26,2020,SSP1,3C,28967.39031
ury,26,2020,SSP1,4C,28967.39031
usa,1,2020,SSP1,1C,12766027.95
usa,1,2020,SSP1,2C,12744249.65
usa,1,2020,SSP1,3C,12717572.34
usa,1,2020,SSP1,4C,12686051.5
uzb,10,2020,SSP1,1C,64416.29729
uzb,10,2020,SSP1,2C,64416.29729
uzb,10,2020,SSP1,3C,64416.29729
uzb,10,2020,SSP1,4C,64416.29729
vct,9,2020,SSP1,1C,621.2203689
vct,9,2020,SSP1,2C,621.2203689
vct,9,2020,SSP1,3C,621.2203689
vct,9,2020,SSP1,4C,621.2203689
ven,25,2020,SSP1,1C,226389.4027
ven,25,2020,SSP1,2C,226389.4027
ven,25,2020,SSP1,3C,226389.4027
ven,25,2020,SSP1,4C,226389.4027
vnm,29,2020,SSP1,1C,201346.5559
vnm,29,2020,SSP1,2C,201346.5559
vnm,29,2020,SSP1,3C,201346.5559
vnm,29,2020,SSP1,4C,201346.5559
vut,29,2020,SSP1,1C,590.8847743
vut,29,2020,SSP1,2C,590.8847743
vut,29,2020,SSP1,3C,590.8847743
vut,29,2020,SSP1,4C,590.8847743
wsm,29,2020,SSP1,1C,373.7988464
wsm,29,2020,SSP1,2C,373.7988464
wsm,29,2020,SSP1,3C,373.7988464
wsm,29,2020,SSP1,4C,373.7988464
yem,21,2020,SSP1,1C,36995.78271
yem,21,2020,SSP1,2C,37381.0446
yem,21,2020,SSP1,3C,37904.63387
yem,21,2020,SSP1,4C,38520.68599
zaf,24,2020,SSP1,1C,344424.8924
zaf,24,2020,SSP1,2C,344424.8924
zaf,24,2020,SSP1,3C,344424.8924
zaf,24,2020,SSP1,4C,344424.8924
zmb,4,2020,SSP1,1C,16170.26301
zmb,4,2020,SSP1,2C,16170.26301
zmb,4,2020,SSP1,3C,16170.26301
zmb,4,2020,SSP1,4C,16170.26301
zwe,4,2020,SSP1,1C,3402.226325
zwe,4,2020,SSP1,2C,3402.226325
zwe,4,2020,SSP1,3C,3402.226325
zwe,4,2020,SSP1,4C,3402.226325
afg,27,2020,SSP1,1C,21177.2212
afg,27,2020,SSP1,2C,21841.52057
afg,27,2020,SSP1,3C,22584.11826
afg,27,2020,SSP1,4C,23464.76824
ago,4,2020,SSP1,1C,80297.58369
ago,4,2020,SSP1,2C,80297.58369
ago,4,2020,SSP1,3C,80297.58369
ago,4,2020,SSP1,4C,80297.58369
alb,15,2020,SSP1,1C,17954.54304
alb,15,2020,SSP1,2C,17954.54304
alb,15,2020,SSP1,3C,17954.54304
alb,15,2020,SSP1,4C,17954.54304
are,21,2020,SSP1,1C,279489.6601
are,21,2020,SSP1,2C,279489.6601
are,21,2020,SSP1,3C,279489.6601
are,21,2020,SSP1,4C,279489.6601
arg,31,2020,SSP1,1C,364215.5577
arg,31,2020,SSP1,2C,364215.5577
arg,31,2020,SSP1,3C,364215.5577
arg,31,2020,SSP1,4C,364215.5577
arm,10,2020,SSP1,1C,9455.357371
arm,10,2020,SSP1,2C,9455.357371
arm,10,2020,SSP1,3C,9455.357371
arm,10,2020,SSP1,4C,9455.357371
aus,6,2020,SSP1,1C,1058365.359
aus,6,2020,SSP1,2C,1058365.359
aus,6,2020,SSP1,3C,1058365.359
aus,6,2020,SSP1,4C,1058365.359
aut,13,2020,SSP1,1C,301643.5688
aut,13,2020,SSP1,2C,301643.5688
aut,13,2020,SSP1,3C,301643.5688
aut,13,2020,SSP1,4C,301643.5688
aze,10,2020,SSP1,1C,46553.52572
aze,10,2020,SSP1,2C,46926.39379
aze,10,2020,SSP1,3C,47423.08918
aze,10,2020,SSP1,4C,48063.94173
bdi,2,2020,SSP1,1C,3097.781325
bdi,2,2020,SSP1,2C,3177.810579
bdi,2,2020,SSP1,3C,3279.409506
bdi,2,2020,SSP1,4C,3393.56799
bel,13,2020,SSP1,1C,348893.289
bel,13,2020,SSP1,2C,348893.289
bel,13,2020,SSP1,3C,348893.289
bel,13,2020,SSP1,4C,348893.289
ben,5,2020,SSP1,1C,11046.07136
ben,5,2020,SSP1,2C,11046.07136
ben,5,2020,SSP1,3C,11046.07136
ben,5,2020,SSP1,4C,11046.07136
bfa,5,2020,SSP1,1C,20480.88571
bfa,5,2020,SSP1,2C,21583.47357
bfa,5,2020,SSP1,3C,22783.18258
bfa,5,2020,SSP1,4C,24053.73748
bgd,27,2020,SSP1,1C,150489.1795
bgd,27,2020,SSP1,2C,154123.2243
bgd,27,2020,SSP1,3C,158295.7551
bgd,27,2020,SSP1,4C,163660.0172
bgr,12,2020,SSP1,1C,59404.83178
bgr,12,2020,SSP1,2C,59404.83178
bgr,12,2020,SSP1,3C,59404.83178
bgr,12,2020,SSP1,4C,59404.83178
bhr,21,2020,SSP1,1C,23302.87679
bhr,21,2020,SSP1,2C,23302.87679
bhr,21,2020,SSP1,3C,23302.87679
bhr,21,2020,SSP1,4C,23302.87679
abw,9,2020,SSP1,1C,126.4304653
abw,9,2020,SSP1,2C,126.4304653
abw,9,2020,SSP1,3C,126.4304653
abw,9,2020,SSP1,4C,126.4304653
bhs,9,2020,SSP2,1C,5902.263109
bhs,9,2020,SSP2,2C,5902.263109
bhs,9,2020,SSP2,3C,5902.263109
bhs,9,2020,SSP2,4C,5902.263109
bih,15,2020,SSP2,1C,22056.33714
bih,15,2020,SSP2,2C,22056.33714
bih,15,2020,SSP2,3C,22056.33714
bih,15,2020,SSP2,4C,22056.33714
blr,14,2020,SSP2,1C,44915.10777
blr,14,2020,SSP2,2C,44915.10777
blr,14,2020,SSP2,3C,44915.10777
blr,14,2020,SSP2,4C,44915.10777
blz,9,2020,SSP2,1C,1235.53347
blz,9,2020,SSP2,2C,1235.53347
blz,9,2020,SSP2,3C,1235.53347
blz,9,2020,SSP2,4C,1235.53347
twn,30,2020,SSP2,1C,405168.1042
twn,30,2020,SSP2,2C,405168.1042
twn,30,2020,SSP2,3C,405168.1042
twn,30,2020,SSP2,4C,405168.1042
bol,26,2020,SSP2,1C,32486.59975
bol,26,2020,SSP2,2C,32486.59975
bol,26,2020,SSP2,3C,32486.59975
bol,26,2020,SSP2,4C,32486.59975
bra,7,2020,SSP2,1C,1876530.271
bra,7,2020,SSP2,2C,1876530.271
bra,7,2020,SSP2,3C,1876530.271
bra,7,2020,SSP2,4C,1876530.271
brb,9,2020,SSP2,1C,2657.508989
brb,9,2020,SSP2,2C,2657.508989
brb,9,2020,SSP2,3C,2657.508989
brb,9,2020,SSP2,4C,2657.508989
brn,29,2020,SSP2,1C,10560.06795
brn,29,2020,SSP2,2C,10560.06795
brn,29,2020,SSP2,3C,10560.06795
brn,29,2020,SSP2,4C,10560.06795
btn,27,2020,SSP2,1C,3390.492099
btn,27,2020,SSP2,2C,3390.492099
btn,27,2020,SSP2,3C,3390.492099
btn,27,2020,SSP2,4C,3390.492099
bwa,4,2020,SSP2,1C,17936.44652
bwa,4,2020,SSP2,2C,17936.44652
bwa,4,2020,SSP2,3C,17936.44652
bwa,4,2020,SSP2,4C,17936.44652
caf,5,2020,SSP2,1C,2929.553915
caf,5,2020,SSP2,2C,3025.862937
caf,5,2020,SSP2,3C,3144.844649
caf,5,2020,SSP2,4C,3283.97511
can,8,2020,SSP2,1C,1345397.338
can,8,2020,SSP2,2C,1345397.338
can,8,2020,SSP2,3C,1345397.338
can,8,2020,SSP2,4C,1345397.338
che,16,2020,SSP2,1C,443396.3766
che,16,2020,SSP2,2C,443396.3766
che,16,2020,SSP2,3C,443396.3766
che,16,2020,SSP2,4C,443396.3766
chl,26,2020,SSP2,1C,171732.5105
chl,26,2020,SSP2,2C,171732.5105
chl,26,2020,SSP2,3C,171732.5105
chl,26,2020,SSP2,4C,171732.5105
chn,11,2020,SSP2,1C,8653792.613
chn,11,2020,SSP2,2C,8633308.168
chn,11,2020,SSP2,3C,8608214.297
chn,11,2020,SSP2,4C,8578562.415
civ,5,2020,SSP2,1C,33971.15577
civ,5,2020,SSP2,2C,33971.15577
civ,5,2020,SSP2,3C,33971.15577
civ,5,2020,SSP2,4C,33971.15577
cmr,5,2020,SSP2,1C,38078.01296
cmr,5,2020,SSP2,2C,39288.75348
cmr,5,2020,SSP2,3C,40728.83477
cmr,5,2020,SSP2,4C,42621.64069
cod,5,2020,SSP2,1C,25827.27668
cod,5,2020,SSP2,2C,26676.34785
cod,5,2020,SSP2,3C,27725.30401
cod,5,2020,SSP2,4C,28951.89379
cog,5,2020,SSP2,1C,17570.36493
cog,5,2020,SSP2,2C,18147.9903
cog,5,2020,SSP2,3C,18861.59796
cog,5,2020,SSP2,4C,19696.05025
col,32,2020,SSP2,1C,293577.2746
col,32,2020,SSP2,2C,298252.257
col,32,2020,SSP2,3C,306434.9279
col,32,2020,SSP2,4C,317448.7216
com,2,2020,SSP2,1C,390.1464338
com,2,2020,SSP2,2C,390.1464338
com,2,2020,SSP2,3C,390.1464338
com,2,2020,SSP2,4C,390.1464338
cpv,5,2020,SSP2,1C,1522.486741
cpv,5,2020,SSP2,2C,1522.486741
cpv,5,2020,SSP2,3C,1522.486741
cpv,5,2020,SSP2,4C,1522.486741
cri,9,2020,SSP2,1C,35630.3057
cri,9,2020,SSP2,2C,35630.3057
cri,9,2020,SSP2,3C,35630.3057
cri,9,2020,SSP2,4C,35630.3057
cub,9,2020,SSP2,1C,40316.43667
cub,9,2020,SSP2,2C,40316.43667
cub,9,2020,SSP2,3C,40316.43667
cub,9,2020,SSP2,4C,40316.43667
cyp,12,2020,SSP2,1C,11438.29412
cyp,12,2020,SSP2,2C,11438.29412
cyp,12,2020,SSP2,3C,11438.29412
cyp,12,2020,SSP2,4C,11438.29412
cze,12,2020,SSP2,1C,167896.7843
cze,12,2020,SSP2,2C,167896.7843
cze,12,2020,SSP2,3C,167896.7843
cze,12,2020,SSP2,4C,167896.7843
deu,13,2020,SSP2,1C,2637346.713
deu,13,2020,SSP2,2C,2633381.036
deu,13,2020,SSP2,3C,2628523
deu,13,2020,SSP2,4C,2622782.558
dji,2,2020,SSP2,1C,1217.035685
dji,2,2020,SSP2,2C,1248.477045
dji,2,2020,SSP2,3C,1288.392555
dji,2,2020,SSP2,4C,1333.242379
dnk,13,2020,SSP2,1C,175825.0707
dnk,13,2020,SSP2,2C,175825.0707
dnk,13,2020,SSP2,3C,175825.0707
dnk,13,2020,SSP2,4C,175825.0707
dom,9,2020,SSP2,1C,60837.36524
dom,9,2020,SSP2,2C,60837.36524
dom,9,2020,SSP2,3C,60837.36524
dom,9,2020,SSP2,4C,60837.36524
dza,3,2020,SSP2,1C,127626.1602
dza,3,2020,SSP2,2C,127626.1602
dza,3,2020,SSP2,3C,127626.1602
dza,3,2020,SSP2,4C,127626.1602
ecu,26,2020,SSP2,1C,70552.06531
ecu,26,2020,SSP2,2C,70552.06531
ecu,26,2020,SSP2,3C,70552.06531
ecu,26,2020,SSP2,4C,70552.06531
egy,3,2020,SSP2,1C,239404.5878
egy,3,2020,SSP2,2C,239404.5878
egy,3,2020,SSP2,3C,239404.5878
egy,3,2020,SSP2,4C,239404.5878
eri,2,2020,SSP2,1C,1367.102211
eri,2,2020,SSP2,2C,1402.420446
eri,2,2020,SSP2,3C,1447.257736
eri,2,2020,SSP2,4C,1497.637766
esp,13,2020,SSP2,1C,1157750.957
esp,13,2020,SSP2,2C,1157750.957
esp,13,2020,SSP2,3C,1157750.957
esp,13,2020,SSP2,4C,1157750.957
est,12,2020,SSP2,1C,16274.31192
est,12,2020,SSP2,2C,16274.31192
est,12,2020,SSP2,3C,16274.31192
est,12,2020,SSP2,4C,16274.31192
eth,2,2020,SSP2,1C,57369.22018
eth,2,2020,SSP2,2C,58707.39602
eth,2,2020,SSP2,3C,60096.26033
eth,2,2020,SSP2,4C,61623.67316
fin,13,2020,SSP2,1C,173064.03
fin,13,2020,SSP2,2C,173064.03
fin,13,2020,SSP2,3C,173064.03
fin,13,2020,SSP2,4C,173064.03
fji,29,2020,SSP2,1C,1883.48722
fji,29,2020,SSP2,2C,1883.48722
fji,29,2020,SSP2,3C,1883.48722
fji,29,2020,SSP2,4C,1883.48722
fra,13,2020,SSP2,1C,1857692.251
fra,13,2020,SSP2,2C,1857692.251
fra,13,2020,SSP2,3C,1857692.251
fra,13,2020,SSP2,4C,1857692.251
gab,5,2020,SSP2,1C,15686.07307
gab,5,2020,SSP2,2C,15686.07307
gab,5,2020,SSP2,3C,15686.07307
gab,5,2020,SSP2,4C,15686.07307
gbr,13,2020,SSP2,1C,2051961.512
gbr,13,2020,SSP2,2C,2049652.041
gbr,13,2020,SSP2,3C,2046822.892
gbr,13,2020,SSP2,4C,2043479.861
geo,10,2020,SSP2,1C,15091.07291
geo,10,2020,SSP2,2C,15091.07291
geo,10,2020,SSP2,3C,15091.07291
geo,10,2020,SSP2,4C,15091.07291
gha,5,2020,SSP2,1C,44545.01529
gha,5,2020,SSP2,2C,44545.01529
gha,5,2020,SSP2,3C,44545.01529
gha,5,2020,SSP2,4C,44545.01529
gin,5,2020,SSP2,1C,14442.45487
gin,5,2020,SSP2,2C,14442.45487
gin,5,2020,SSP2,3C,14442.45487
gin,5,2020,SSP2,4C,14442.45487
gmb,5,2020,SSP2,1C,3041.021904
gmb,5,2020,SSP2,2C,3041.021904
gmb,5,2020,SSP2,3C,3041.021904
gmb,5,2020,SSP2,4C,3041.021904
gnb,5,2020,SSP2,1C,1421.439234
gnb,5,2020,SSP2,2C,1421.439234
gnb,5,2020,SSP2,3C,1421.439234
gnb,5,2020,SSP2,4C,1421.439234
gnq,5,2020,SSP2,1C,15791.63667
gnq,5,2020,SSP2,2C,15791.63667
gnq,5,2020,SSP2,3C,15791.63667
gnq,5,2020,SSP2,4C,15791.63667
grc,13,2020,SSP2,1C,240015.9416
grc,13,2020,SSP2,2C,240015.9416
grc,13,2020,SSP2,3C,240015.9416
grc,13,2020,SSP2,4C,240015.9416
gtm,9,2020,SSP2,1C,40747.75567
gtm,9,2020,SSP2,2C,41095.36647
gtm,9,2020,SSP2,3C,41599.17957
gtm,9,2020,SSP2,4C,42301.28055
guy,25,2020,SSP2,1C,1900.30139
guy,25,2020,SSP2,2C,1900.30139
guy,25,2020,SSP2,3C,1900.30139
guy,25,2020,SSP2,4C,1900.30139
hkg,11,2020,SSP2,1C,179248.79
hkg,11,2020,SSP2,2C,179248.79
hkg,11,2020,SSP2,3C,179248.79
hkg,11,2020,SSP2,4C,179248.79
hnd,9,2020,SSP2,1C,18523.07471
hnd,9,2020,SSP2,2C,19197.47031
hnd,9,2020,SSP2,3C,20032.84834
hnd,9,2020,SSP2,4C,21005.41297
hrv,15,2020,SSP2,1C,47950.03908
hrv,15,2020,SSP2,2C,47950.03908
hrv,15,2020,SSP2,3C,47950.03908
hrv,15,2020,SSP2,4C,47950.03908
hti,9,2020,SSP2,1C,8172.353164
hti,9,2020,SSP2,2C,8437.070611
hti,9,2020,SSP2,3C,8827.381289
hti,9,2020,SSP2,4C,9268.362894
hun,12,2020,SSP2,1C,96087.05615
hun,12,2020,SSP2,2C,96087.05615
hun,12,2020,SSP2,3C,96087.05615
hun,12,2020,SSP2,4C,96087.05615
idn,18,2020,SSP2,1C,901273.657
idn,18,2020,SSP2,2C,901273.657
idn,18,2020,SSP2,3C,901273.657
idn,18,2020,SSP2,4C,901273.657
ind,17,2020,SSP2,1C,2099494.827
ind,17,2020,SSP2,2C,2095134.451
ind,17,2020,SSP2,3C,2089792.899
ind,17,2020,SSP2,4C,2083481.117
irl,13,2020,SSP2,1C,167462.9428
irl,13,2020,SSP2,2C,167462.9428
irl,13,2020,SSP2,3C,167462.9428
irl,13,2020,SSP2,4C,167462.9428
irn,21,2020,SSP2,1C,509639.255
irn,21,2020,SSP2,2C,509639.255
irn,21,2020,SSP2,3C,509639.255
irn,21,2020,SSP2,4C,509639.255
irq,21,2020,SSP2,1C,134389.4754
irq,21,2020,SSP2,2C,135788.9631
irq,21,2020,SSP2,3C,137690.9336
irq,21,2020,SSP2,4C,139928.7811
isl,16,2020,SSP2,1C,17400.58342
isl,16,2020,SSP2,2C,17400.58342
isl,16,2020,SSP2,3C,17400.58342
isl,16,2020,SSP2,4C,17400.58342
isr,21,2020,SSP2,1C,156588.4957
isr,21,2020,SSP2,2C,156588.4957
isr,21,2020,SSP2,3C,156588.4957
isr,21,2020,SSP2,4C,156588.4957
ita,13,2020,SSP2,1C,1490287.545
ita,13,2020,SSP2,2C,1490287.545
ita,13,2020,SSP2,3C,1490287.545
ita,13,2020,SSP2,4C,1490287.545
jam,9,2020,SSP2,1C,10290.27608
jam,9,2020,SSP2,2C,10290.27608
jam,9,2020,SSP2,3C,10290.27608
jam,9,2020,SSP2,4C,10290.27608
jor,21,2020,SSP2,1C,26846.80908
jor,21,2020,SSP2,2C,26846.80908
jor,21,2020,SSP2,3C,26846.80908
jor,21,2020,SSP2,4C,26846.80908
jpn,19,2020,SSP2,1C,4141639.527
jpn,19,2020,SSP2,2C,4136871.835
jpn,19,2020,SSP2,3C,4131031.314
jpn,19,2020,SSP2,4C,4124129.929
kaz,10,2020,SSP2,1C,139262.4383
kaz,10,2020,SSP2,2C,139262.4383
kaz,10,2020,SSP2,3C,139262.4383
kaz,10,2020,SSP2,4C,139262.4383
ken,2,2020,SSP2,1C,39348.2911
ken,2,2020,SSP2,2C,40261.52552
ken,2,2020,SSP2,3C,41235.12954
ken,2,2020,SSP2,4C,42491.7401
kgz,10,2020,SSP2,1C,7828.319244
kgz,10,2020,SSP2,2C,7828.319244
kgz,10,2020,SSP2,3C,7828.319244
kgz,10,2020,SSP2,4C,7828.319244
khm,29,2020,SSP2,1C,23325.64143
khm,29,2020,SSP2,2C,23325.64143
khm,29,2020,SSP2,3C,23325.64143
khm,29,2020,SSP2,4C,23325.64143
kor,28,2020,SSP2,1C,1006139.2
kor,28,2020,SSP2,2C,1006139.2
kor,28,2020,SSP2,3C,1006139.2
kor,28,2020,SSP2,4C,1006139.2
kwt,21,2020,SSP2,1C,102268.9653
kwt,21,2020,SSP2,2C,102268.9653
kwt,21,2020,SSP2,3C,102268.9653
kwt,21,2020,SSP2,4C,102268.9653
lao,29,2020,SSP2,1C,12971.57989
lao,29,2020,SSP2,2C,12971.57989
lao,29,2020,SSP2,3C,12971.57989
lao,29,2020,SSP2,4C,12971.57989
lbn,21,2020,SSP2,1C,39284.15564
lbn,21,2020,SSP2,2C,39284.15564
lbn,21,2020,SSP2,3C,39284.15564
lbn,21,2020,SSP2,4C,39284.15564
lbr,5,2020,SSP2,1C,2617.638494
lbr,5,2020,SSP2,2C,2617.638494
lbr,5,2020,SSP2,3C,2617.638494
lbr,5,2020,SSP2,4C,2617.638494
lby,3,2020,SSP2,1C,54333.64721
lby,3,2020,SSP2,2C,54744.98357
lby,3,2020,SSP2,3C,55273.45904
lby,3,2020,SSP2,4C,55945.52436
lca,9,2020,SSP2,1C,820.0610894
lca,9,2020,SSP2,2C,820.0610894
lca,9,2020,SSP2,3C,820.0610894
lca,9,2020,SSP2,4C,820.0610894
lka,27,2020,SSP2,1C,62445.71275
lka,27,2020,SSP2,2C,62445.71275
lka,27,2020,SSP2,3C,62445.71275
lka,27,2020,SSP2,4C,62445.71275
lso,4,2020,SSP2,1C,2267.609102
lso,4,2020,SSP2,2C,2267.609102
lso,4,2020,SSP2,3C,2267.609102
lso,4,2020,SSP2,4C,2267.609102
ltu,12,2020,SSP2,1C,35730.58194
ltu,12,2020,SSP2,2C,35730.58194
ltu,12,2020,SSP2,3C,35730.58194
ltu,12,2020,SSP2,4C,35730.58194
lux,13,2020,SSP2,1C,36598.7594
lux,13,2020,SSP2,2C,36598.7594
lux,13,2020,SSP2,3C,36598.7594
lux,13,2020,SSP2,4C,36598.7594
lva,12,2020,SSP2,1C,20674.4997
lva,12,2020,SSP2,2C,20674.4997
lva,12,2020,SSP2,3C,20674.4997
lva,12,2020,SSP2,4C,20674.4997
mac,11,2020,SSP2,1C,17079.2968
mac,11,2020,SSP2,2C,17079.2968
mac,11,2020,SSP2,3C,17079.2968
mac,11,2020,SSP2,4C,17079.2968
mar,3,2020,SSP2,1C,75723.54407
mar,3,2020,SSP2,2C,75723.54407
mar,3,2020,SSP2,3C,75723.54407
mar,3,2020,SSP2,4C,75723.54407
mda,14,2020,SSP2,1C,3977.884388
mda,14,2020,SSP2,2C,3977.884388
mda,14,2020,SSP2,3C,3977.884388
mda,14,2020,SSP2,4C,3977.884388
mdg,2,2020,SSP2,1C,10035.31662
mdg,2,2020,SSP2,2C,10262.64052
mdg,2,2020,SSP2,3C,10550.58412
mdg,2,2020,SSP2,4C,10922.66708
mdv,27,2020,SSP2,1C,1169.934187
mdv,27,2020,SSP2,2C,1169.934187
mdv,27,2020,SSP2,3C,1169.934187
mdv,27,2020,SSP2,4C,1169.934187
mex,20,2020,SSP2,1C,949910.3136
mex,20,2020,SSP2,2C,949910.3136
mex,20,2020,SSP2,3C,949910.3136
mex,20,2020,SSP2,4C,949910.3136
mkd,15,2020,SSP2,1C,15676.96759
mkd,15,2020,SSP2,2C,15676.96759
mkd,15,2020,SSP2,3C,15676.96759
mkd,15,2020,SSP2,4C,15676.96759
mli,5,2020,SSP2,1C,12939.443
mli,5,2020,SSP2,2C,13364.82692
mli,5,2020,SSP2,3C,13890.35303
mli,5,2020,SSP2,4C,14504.87344
mlt,12,2020,SSP2,1C,5855.281609
mlt,12,2020,SSP2,2C,5855.281609
mlt,12,2020,SSP2,3C,5855.281609
mlt,12,2020,SSP2,4C,5855.281609
mmr,29,2020,SSP2,1C,54288.95917
mmr,29,2020,SSP2,2C,56294.91252
mmr,29,2020,SSP2,3C,58557.83009
mmr,29,2020,SSP2,4C,61156.17024
mne,15,2020,SSP2,1C,4674.330583
mne,15,2020,SSP2,2C,4674.330583
mne,15,2020,SSP2,3C,4674.330583
mne,15,2020,SSP2,4C,4674.330583
mng,10,2020,SSP2,1C,12331.42757
mng,10,2020,SSP2,2C,12331.42757
mng,10,2020,SSP2,3C,12331.42757
mng,10,2020,SSP2,4C,12331.42757
moz,4,2020,SSP2,1C,18881.17604
moz,4,2020,SSP2,2C,19415.83941
moz,4,2020,SSP2,3C,20073.47536
moz,4,2020,SSP2,4C,20831.40678
mrt,5,2020,SSP2,1C,7397.919444
mrt,5,2020,SSP2,2C,7397.919444
mrt,5,2020,SSP2,3C,7397.919444
mrt,5,2020,SSP2,4C,7397.919444
mus,2,2020,SSP2,1C,8923.753981
mus,2,2020,SSP2,2C,8923.753981
mus,2,2020,SSP2,3C,8923.753981
mus,2,2020,SSP2,4C,8923.753981
mwi,4,2020,SSP2,1C,9679.562173
mwi,4,2020,SSP2,2C,9679.562173
mwi,4,2020,SSP2,3C,9679.562173
mwi,4,2020,SSP2,4C,9679.562173
mys,29,2020,SSP2,1C,255569.9373
mys,29,2020,SSP2,2C,255569.9373
mys,29,2020,SSP2,3C,255569.9373
mys,29,2020,SSP2,4C,255569.9373
nam,4,2020,SSP2,1C,9297.012734
nam,4,2020,SSP2,2C,9297.012734
nam,4,2020,SSP2,3C,9297.012734
nam,4,2020,SSP2,4C,9297.012734
ncl,29,2020,SSP2,1C,2732.250709
ncl,29,2020,SSP2,2C,2732.250709
ncl,29,2020,SSP2,3C,2732.250709
ncl,29,2020,SSP2,4C,2732.250709
ner,5,2020,SSP2,1C,11205.02183
ner,5,2020,SSP2,2C,11573.38669
ner,5,2020,SSP2,3C,12028.47054
ner,5,2020,SSP2,4C,12560.61977
nga,5,2020,SSP2,1C,379397.5941
nga,5,2020,SSP2,2C,398130.0962
nga,5,2020,SSP2,3C,420031.2623
nga,5,2020,SSP2,4C,443721.8341
nic,9,2020,SSP2,1C,9975.122772
nic,9,2020,SSP2,2C,9975.122772
nic,9,2020,SSP2,3C,9975.122772
nic,9,2020,SSP2,4C,9975.122772
nld,13,2020,SSP2,1C,598276.7797
nld,13,2020,SSP2,2C,598276.7797
nld,13,2020,SSP2,3C,598276.7797
nld,13,2020,SSP2,4C,598276.7797
nor,16,2020,SSP2,1C,359508.7934
nor,16,2020,SSP2,2C,359508.7934
nor,16,2020,SSP2,3C,359508.7934
nor,16,2020,SSP2,4C,359508.7934
npl,27,2020,SSP2,1C,17311.42936
npl,27,2020,SSP2,2C,17311.42936
npl,27,2020,SSP2,3C,17311.42936
npl,27,2020,SSP2,4C,17311.42936
nzl,6,2020,SSP2,1C,133596.043
nzl,6,2020,SSP2,2C,133596.043
nzl,6,2020,SSP2,3C,133596.043
nzl,6,2020,SSP2,4C,133596.043
omn,21,2020,SSP2,1C,53364.32716
omn,21,2020,SSP2,2C,53364.32716
omn,21,2020,SSP2,3C,53364.32716
omn,21,2020,SSP2,4C,53364.32716
pak,22,2020,SSP2,1C,175130.2217
pak,22,2020,SSP2,2C,178727.3165
pak,22,2020,SSP2,3C,182922.4948
pak,22,2020,SSP2,4C,187911.6808
pan,9,2020,SSP2,1C,40671.33905
pan,9,2020,SSP2,2C,40671.33905
pan,9,2020,SSP2,3C,40671.33905
pan,9,2020,SSP2,4C,40671.33905
per,26,2020,SSP2,1C,201975.3191
per,26,2020,SSP2,2C,201975.3191
per,26,2020,SSP2,3C,201975.3191
per,26,2020,SSP2,4C,201975.3191
phl,29,2020,SSP2,1C,234524.1847
phl,29,2020,SSP2,2C,245949.3349
phl,29,2020,SSP2,3C,258593.1378
phl,29,2020,SSP2,4C,272532.1815
png,29,2020,SSP2,1C,13124.80815
png,29,2020,SSP2,2C,13609.76408
png,29,2020,SSP2,3C,14156.84326
png,29,2020,SSP2,4C,14785.01363
pol,12,2020,SSP2,1C,447622.3664
pol,12,2020,SSP2,2C,447622.3664
pol,12,2020,SSP2,3C,447622.3664
pol,12,2020,SSP2,4C,447622.3664
pri,1,2020,SSP2,1C,58843.35738
pri,1,2020,SSP2,2C,58843.35738
pri,1,2020,SSP2,3C,58843.35738
pri,1,2020,SSP2,4C,58843.35738
prt,13,2020,SSP2,1C,209932.2404
prt,13,2020,SSP2,2C,209932.2404
prt,13,2020,SSP2,3C,209932.2404
prt,13,2020,SSP2,4C,209932.2404
pry,26,2020,SSP2,1C,21835.95278
pry,26,2020,SSP2,2C,21835.95278
pry,26,2020,SSP2,3C,21835.95278
pry,26,2020,SSP2,4C,21835.95278
pse,21,2020,SSP2,1C,10487.01049
pse,21,2020,SSP2,2C,10487.01049
pse,21,2020,SSP2,3C,10487.01049
pse,21,2020,SSP2,4C,10487.01049
pyf,29,2020,SSP2,1C,2266.070561
pyf,29,2020,SSP2,2C,2266.070561
pyf,29,2020,SSP2,3C,2266.070561
pyf,29,2020,SSP2,4C,2266.070561
qat,21,2020,SSP2,1C,137973.9613
qat,21,2020,SSP2,2C,137973.9613
qat,21,2020,SSP2,3C,137973.9613
qat,21,2020,SSP2,4C,137973.9613
rom,12,2020,SSP2,1C,149461.2741
rom,12,2020,SSP2,2C,149461.2741
rom,12,2020,SSP2,3C,149461.2741
rom,12,2020,SSP2,4C,149461.2741
rus,23,2020,SSP2,1C,1302670.346
rus,23,2020,SSP2,2C,1294858.614
rus,23,2020,SSP2,3C,1285289.08
rus,23,2020,SSP2,4C,1273981.35
rwa,2,2020,SSP2,1C,8275.389243
rwa,2,2020,SSP2,2C,8275.389243
rwa,2,2020,SSP2,3C,8275.389243
rwa,2,2020,SSP2,4C,8275.389243
sau,21,2020,SSP2,1C,467604.6121
sau,21,2020,SSP2,2C,467604.6121
